ACQ18373.1	N/A	0.0
ACE20852.1	N/A	0.0
AKX79699.1	N/A	4.27e-176
AKX79700.1	N/A	9.31e-173
AAR61166.1	N/A	2.31e-58
ADL74427.1	N/A	1.19e-49
AKX79760.1	N/A	1.14e-48
AKX31094.1	N/A	2.34e-47
AAE68759.1	N/A	2.51e-47
AKX79762.1	N/A	4.46e-46
ADC20444.1	N/A	5.99e-45
AAB11119.1	N/A	1.02e-44
AAE36276.1	N/A	1.20e-44
AJL53160.1	N/A	4.85e-44
ADC20569.1	N/A	4.29e-41
QHZ84220.1	N/A	4.47e-41
ADC20568.1	N/A	9.75e-41
ADC20571.1	N/A	1.64e-39
AAN21180.1	N/A	2.71e-39
QFN26139.1	N/A	2.97e-39
CAD69354.1	N/A	4.19e-39
AKX79702.1	N/A	1.08e-38
AAN21183.1	N/A	1.34e-38
AKX79698.1	N/A	1.87e-38
CAD79754.1	N/A	1.92e-38
AKX79696.1	N/A	6.29e-38
AJL53161.1	N/A	1.02e-37
AAN21181.1	N/A	2.45e-36
AKX79125.1	N/A	7.16e-36
AHE03245.1	N/A	8.56e-36
AKX79124.1	N/A	1.66e-35
AAB11121.1	N/A	2.14e-35
AZK07850.1	N/A	2.17e-35
AZK07848.1	N/A	8.23e-35
CAD79755.1	N/A	3.75e-34
AAB11120.1	N/A	8.36e-34
AKX79890.1	N/A	3.44e-33
AZK07847.1	N/A	3.68e-33
ACE24118.1	N/A	1.58e-32
AAB11122.1	N/A	1.13e-31
AZK07851.1	N/A	1.11e-29
AZK07849.1	N/A	3.94e-29
ADI53415.1	N/A	4.64e-24
AHE20048.1	N/A	3.85e-23
ABA32566.1	N/A	4.63e-23
ADS78964.1	N/A	1.26e-22
CAD69521.1	N/A	1.80e-22
AAC89508.1	N/A	2.85e-22
ACC19101.1	N/A	6.73e-22
AKX79774.1	N/A	8.03e-22
AJN70182.1	N/A	1.05e-21
AAE44539.1	N/A	1.61e-21
AAR72589.1	N/A	1.79e-21
ADI53420.1	N/A	4.70e-21
AJN70180.1	N/A	1.10e-20
AAA71726.1	N/A	1.31e-20
AYH61457.1	N/A	1.32e-20
AAE72278.1	N/A	1.55e-20
AKX79780.1	N/A	1.71e-20
AEC33399.1	N/A	1.88e-20
AAE50259.1	N/A	3.07e-20
AAA71725.1	N/A	3.16e-20
AAE56970.1	N/A	3.63e-20
AAW10852.1	N/A	3.68e-20
CAF04024.1	N/A	4.37e-20
AAE50228.1	N/A	4.47e-20
AKX79779.1	N/A	6.27e-20
AAE50258.1	N/A	9.59e-20
AAW10831.1	N/A	1.24e-19
AVB90408.1	N/A	1.77e-19
AGN05815.1	N/A	2.02e-19
CAC88307.1	N/A	3.13e-19
AKX79758.1	N/A	3.36e-19
AAW99687.1	N/A	6.69e-19
AAW99688.1	N/A	8.79e-19
AAE68755.1	N/A	1.03e-18
CAD82894.1	N/A	1.24e-18
ABJ42821.1	N/A	1.35e-18
ADS88059.1	N/A	1.41e-18
AAE45724.1	N/A	1.50e-18
CAD79723.1	N/A	1.68e-18
AAC89509.1	N/A	1.74e-18
AAQ27078.1	N/A	2.46e-18
ADS88058.1	N/A	2.84e-18
AAW13848.1	N/A	2.91e-18
AHD77729.1	N/A	2.98e-18
AAE80976.1	N/A	4.62e-18
AHE20047.1	N/A	5.14e-18
AHD71412.1	N/A	5.89e-18
AQN59630.1	N/A	6.53e-18
AYH61458.1	N/A	6.93e-18
AAB42859.1	N/A	7.48e-18
AKX79567.1	N/A	8.10e-18
ACC19116.1	N/A	9.44e-18
AAE28182.1	N/A	1.09e-17
ATL08320.1	N/A	1.12e-17
AKX79264.1	N/A	1.34e-17
AAB54703.1	N/A	1.61e-17
AAE75787.1	N/A	2.35e-17
AAU99721.1	N/A	2.69e-17
ACC29800.1	N/A	3.02e-17
ACC29799.1	N/A	3.08e-17
AAW10832.1	N/A	3.69e-17
AAE77741.1	N/A	4.12e-17
AAE68758.1	N/A	4.62e-17
AJL27604.1	N/A	5.52e-17
AAB78704.1	N/A	6.81e-17
AAE47533.1	N/A	8.61e-17
AKX79773.1	N/A	1.09e-16
ABY15068.1	N/A	1.14e-16
ABY15067.1	N/A	1.17e-16
AAW10855.1	N/A	1.33e-16
ATK99513.1	N/A	1.39e-16
CAD82895.1	N/A	1.62e-16
ABJ42822.1	N/A	1.81e-16
ABH71886.1	N/A	1.84e-16
