AHE03245.1	N/A	1.24e-51
AKX79125.1	N/A	8.14e-49
AKX79124.1	N/A	2.24e-48
CAD79755.1	N/A	9.00e-48
ADC20444.1	N/A	4.71e-44
AKX79762.1	N/A	2.89e-41
ACQ18373.1	N/A	8.07e-34
AKX79699.1	N/A	2.79e-33
ACE20852.1	N/A	2.83e-33
AKX79700.1	N/A	2.38e-30
AAN21183.1	N/A	7.92e-29
AKX79702.1	N/A	8.67e-29
AAC89508.1	N/A	2.40e-27
CAD79754.1	N/A	2.64e-27
QFN26139.1	N/A	2.13e-26
CAD69354.1	N/A	2.80e-26
AAN21180.1	N/A	2.89e-26
AZK07847.1	N/A	3.20e-26
AZK07848.1	N/A	3.48e-26
AAC89509.1	N/A	4.22e-26
AKX79760.1	N/A	4.56e-26
AKX79758.1	N/A	5.74e-26
AZK07850.1	N/A	9.72e-26
CAC88307.1	N/A	1.73e-25
AHD77729.1	N/A	1.96e-25
AZK07851.1	N/A	8.04e-25
AZK07849.1	N/A	8.24e-25
AAE68759.1	N/A	1.67e-24
AKX31094.1	N/A	1.77e-24
ADL74427.1	N/A	3.25e-24
AAN21181.1	N/A	9.31e-24
AAE36276.1	N/A	2.42e-23
AJL53160.1	N/A	4.89e-23
AAB11119.1	N/A	8.71e-23
AHE03244.1	N/A	1.03e-22
ADC20569.1	N/A	1.16e-21
QHZ84220.1	N/A	3.59e-21
AKX79696.1	N/A	7.01e-21
ADC20568.1	N/A	1.11e-20
AJL53161.1	N/A	3.46e-20
AAE00135.1	N/A	2.66e-19
AKX79890.1	N/A	5.33e-19
ACQ18164.1	N/A	6.43e-19
AAB11120.1	N/A	7.09e-19
AAB11121.1	N/A	2.27e-18
AAC89511.1	N/A	5.59e-18
CAA03544.1	N/A	1.62e-16
AAE00136.1	N/A	3.38e-16
AAE87493.1	N/A	5.25e-16
CAA03542.1	N/A	1.13e-14
AAE00128.1	N/A	2.37e-14
AAU99721.1	N/A	2.94e-14
AAW10859.1	N/A	4.25e-14
ACC29800.1	N/A	7.40e-14
AAE00129.1	N/A	1.37e-13
ABJ42819.1	N/A	3.48e-13
AAW13848.1	N/A	3.58e-13
AAE77741.1	N/A	3.97e-13
AAE00137.1	N/A	3.97e-13
ABJ42820.1	N/A	5.49e-13
AKX79614.1	N/A	6.54e-13
AAE68758.1	N/A	6.65e-13
AAW10832.1	N/A	8.03e-13
AAE45724.1	N/A	8.52e-13
AAB42859.1	N/A	9.13e-13
ACC29799.1	N/A	9.52e-13
ACC29766.1	N/A	1.35e-12
AAR78361.1	N/A	2.00e-12
AQN59630.1	N/A	2.07e-12
AAE91743.1	N/A	2.29e-12
AAB54703.1	N/A	2.52e-12
AAE28182.1	N/A	2.57e-12
ACC29764.1	N/A	2.83e-12
AAR66517.1	N/A	3.39e-12
AAR66516.1	N/A	3.61e-12
AAE00130.1	N/A	3.68e-12
AAE10701.1	N/A	3.80e-12
AAE10699.1	N/A	4.50e-12
AAR61166.1	N/A	4.68e-12
ACC29765.1	N/A	5.18e-12
AAN27279.1	N/A	5.37e-12
AAE56972.1	N/A	5.48e-12
ADC20571.1	N/A	5.74e-12
ACM82703.1	N/A	5.88e-12
AAE10705.1	N/A	6.25e-12
ABH71886.1	N/A	6.52e-12
AKX79264.1	N/A	7.07e-12
ACK31705.1	N/A	7.32e-12
AVB90281.1	N/A	9.33e-12
AQN59626.1	N/A	9.97e-12
ABC03445.1	N/A	1.16e-11
AAA94901.1	N/A	1.20e-11
ATL08320.1	N/A	1.44e-11
AKX79782.1	N/A	1.85e-11
AAW10775.1	N/A	4.00e-11
AAE10704.1	N/A	4.92e-11
AKX40618.1	N/A	5.29e-11
AAE69434.1	N/A	5.44e-11
AAE69436.1	N/A	5.79e-11
AFO02448.1	N/A	5.84e-11
AFO02449.1	N/A	6.00e-11
AFO02452.1	N/A	6.06e-11
QHZ02265.1	N/A	6.13e-11
AAW10776.1	N/A	6.28e-11
AAW10777.1	N/A	6.63e-11
AAB11096.1	N/A	7.21e-11
AFO02450.1	N/A	7.52e-11
AAB11122.1	N/A	7.60e-11
AKX79260.1	N/A	7.76e-11
QHZ02266.1	N/A	8.57e-11
AAE69435.1	N/A	9.34e-11
AAW10773.1	N/A	1.00e-10
AAE68194.1	N/A	1.06e-10
AAW10774.1	N/A	1.17e-10
AAW10779.1	N/A	1.19e-10
AKX79698.1	N/A	1.32e-10
AAW10778.1	N/A	1.80e-10
AAW10772.1	N/A	1.85e-10
AFO02451.1	N/A	1.97e-10
ADS88059.1	N/A	2.04e-10
AAE41201.1	N/A	2.07e-10
ABI05744.1	N/A	3.72e-10
AVB90292.1	N/A	4.10e-10
AAE67325.1	N/A	4.29e-10
ABL13909.1	N/A	4.57e-10
AKX79532.1	N/A	4.93e-10
AEN34065.1	N/A	5.25e-10
AEN34066.1	N/A	6.65e-10
AKX79567.1	N/A	7.21e-10
AHD71412.1	N/A	7.41e-10
ADS88058.1	N/A	7.90e-10
AAE44539.1	N/A	8.55e-10
AJN70182.1	N/A	9.75e-10
ABI05736.1	N/A	9.95e-10
QFN40760.1	N/A	1.04e-09
AJN70139.1	N/A	1.10e-09
AAA71727.1	N/A	1.14e-09
AOC26637.1	N/A	1.18e-09
AAE33831.1	N/A	1.19e-09
ACK31709.1	N/A	1.19e-09
AAW10853.1	N/A	1.33e-09
AED76868.1	N/A	1.58e-09
AAE32347.1	N/A	1.66e-09
AAE10694.1	N/A	1.96e-09
AJN70180.1	N/A	2.17e-09
ABZ32875.1	N/A	2.18e-09
AJN70173.1	N/A	2.20e-09
AKX79840.1	N/A	2.26e-09
AAE08665.1	N/A	2.65e-09
AKX79209.1	N/A	2.99e-09
AAB78704.1	N/A	3.07e-09
ABW65083.1	N/A	3.10e-09
AED03793.1	N/A	3.76e-09
ABW44308.1	N/A	3.90e-09
AHE20048.1	N/A	4.40e-09
AYH61457.1	N/A	4.43e-09
ACC19101.1	N/A	4.44e-09
ABA32566.1	N/A	4.69e-09
AKX79774.1	N/A	4.76e-09
AAE69430.1	N/A	4.86e-09
CAC38446.1	N/A	5.16e-09
AAE68755.1	N/A	5.74e-09
AQM99213.1	N/A	5.85e-09
AAE68193.1	N/A	5.86e-09
ATL07917.1	N/A	5.91e-09
AAC85556.1	N/A	5.99e-09
AAA71728.1	N/A	6.00e-09
AAE72279.1	N/A	6.63e-09
ADI53415.1	N/A	6.78e-09
AAE47533.1	N/A	6.88e-09
AAB11113.1	N/A	6.90e-09
AJN70172.1	N/A	7.72e-09
AME80566.1	N/A	7.92e-09
CAD79760.1	N/A	9.09e-09
AAN18709.1	N/A	9.65e-09
AAN18715.1	N/A	1.02e-08
AED04661.1	N/A	1.04e-08
ADS78959.1	N/A	1.04e-08
AAN18713.1	N/A	1.08e-08
AKX79855.1	N/A	1.08e-08
ATL08381.1	N/A	1.10e-08
AVB90294.1	N/A	1.15e-08
AAE36376.1	N/A	1.20e-08
CAD69614.1	N/A	1.21e-08
AAC85717.1	N/A	1.21e-08
ADS78964.1	N/A	1.22e-08
AAE32348.1	N/A	1.28e-08
CAD69521.1	N/A	1.31e-08
AGM72620.1	N/A	1.36e-08
AAB11117.1	N/A	1.54e-08
AAY71824.1	N/A	1.81e-08
AAE33830.1	N/A	1.82e-08
AQN59636.1	N/A	1.98e-08
AAB16003.1	N/A	1.98e-08
ABL20588.1	N/A	2.37e-08
AKX79361.1	N/A	2.45e-08
AAA94963.1	N/A	2.71e-08
ABP07731.1	N/A	2.93e-08
QFN61651.1	N/A	3.05e-08
AKX79287.1	N/A	3.05e-08
AAB11134.1	N/A	3.10e-08
AAE75787.1	N/A	3.17e-08
AYH61458.1	N/A	3.23e-08
AKX79349.1	N/A	3.34e-08
AAP64856.1	N/A	3.45e-08
AME80577.1	N/A	3.48e-08
