AAN21183.1	N/A	4.68e-68
AKX79702.1	N/A	2.24e-65
CAD79754.1	N/A	9.27e-64
AAN21180.1	N/A	9.83e-63
QFN26139.1	N/A	1.18e-62
CAD69354.1	N/A	2.04e-62
AAN21181.1	N/A	1.86e-59
AZK07850.1	N/A	3.36e-55
AZK07848.1	N/A	4.56e-53
ADC20444.1	N/A	4.62e-53
AZK07847.1	N/A	3.33e-52
AAU99721.1	N/A	3.68e-51
AKX79762.1	N/A	6.01e-51
AZK07851.1	N/A	4.70e-49
AZK07849.1	N/A	1.29e-46
AKX79700.1	N/A	7.74e-45
ACE20852.1	N/A	1.51e-44
AKX79699.1	N/A	2.43e-44
ACQ18373.1	N/A	2.59e-44
ADL74427.1	N/A	3.50e-43
AKX79760.1	N/A	2.00e-42
AAE68759.1	N/A	3.58e-41
AHE03245.1	N/A	5.31e-41
AKX31094.1	N/A	2.39e-40
AJL53160.1	N/A	2.47e-40
AAB11119.1	N/A	1.09e-39
AKX79125.1	N/A	6.57e-39
AKX79124.1	N/A	1.37e-38
AAE36276.1	N/A	2.42e-38
CAD79755.1	N/A	4.30e-38
AKX79696.1	N/A	6.03e-38
ADC20569.1	N/A	4.96e-37
QHZ84220.1	N/A	5.17e-37
ADC20568.1	N/A	5.17e-37
AJL53161.1	N/A	2.41e-36
ADC20571.1	N/A	3.21e-35
AKX79890.1	N/A	2.05e-34
AKX79698.1	N/A	5.28e-31
AAB11120.1	N/A	3.87e-30
AAC89508.1	N/A	1.05e-29
AAB11122.1	N/A	1.45e-29
AKX79758.1	N/A	1.42e-28
AAB11121.1	N/A	2.13e-28
AAC89509.1	N/A	2.77e-28
AHD77729.1	N/A	2.12e-26
AAC89511.1	N/A	3.40e-25
ATK99513.1	N/A	1.14e-24
AAW10852.1	N/A	4.43e-24
AAA71726.1	N/A	4.69e-24
AAA71725.1	N/A	5.06e-24
AEC33399.1	N/A	1.29e-23
AAE72278.1	N/A	1.32e-23
ABJ42064.1	N/A	2.16e-23
ATL08320.1	N/A	2.19e-23
AQN59630.1	N/A	2.46e-23
AAW13848.1	N/A	2.79e-23
AAE41201.1	N/A	3.06e-23
AKX79863.1	N/A	7.04e-23
AAB42859.1	N/A	9.45e-23
ACC29800.1	N/A	1.06e-22
ACC29799.1	N/A	1.08e-22
AAE68755.1	N/A	1.60e-22
AJN70180.1	N/A	2.29e-22
CAC88307.1	N/A	2.63e-22
AAE45724.1	N/A	5.95e-22
ABH71886.1	N/A	8.96e-22
AKX79860.1	N/A	1.38e-21
ABJ42065.1	N/A	1.76e-21
AKX79858.1	N/A	4.25e-21
AAE44539.1	N/A	4.26e-21
AJN70182.1	N/A	6.45e-21
AAE28182.1	N/A	1.08e-20
AAB54703.1	N/A	1.19e-20
ABJ42066.1	N/A	1.30e-20
AKX79859.1	N/A	1.57e-20
AKX79774.1	N/A	2.95e-20
ABW65081.1	N/A	4.14e-20
