File	SHaLRTAverage	aBayesAverage	UFBootAverage
/work/oa20474/PhylogenyPipeline/Opsins/Alignments/PASTA.Opsins/RogueIter_0/SequencesOfInterest.alignment.PASTA.fasta.raxml.reduced.phy.treefile	67.95804612593936252915	.84081808758745789064	73.66934438973827416429
Average	67.95804612593936252915	.84081808758745789064	73.66934438973827416429
