SBP11492.1	N/A	0.0
SBP49411.1	N/A	0.0
SBP74534.1	N/A	0.0
JAR75773.1	N/A	0.0
JAO38469.1	N/A	0.0
SBR72280.1	N/A	0.0
SBP36176.1	N/A	0.0
SBR29851.1	N/A	0.0
SBR90915.1	N/A	0.0
AHH38320.1	N/A	3.99e-163
SBP06641.1	N/A	2.05e-149
JAR70852.1	N/A	1.32e-148
JAR77431.1	N/A	7.24e-134
AHH38144.1	N/A	1.08e-131
JAO79896.1	N/A	6.23e-126
JAR40177.1	N/A	3.57e-125
SBP04289.1	N/A	1.59e-110
SBS18068.1	N/A	1.76e-110
JAR22761.1	N/A	1.39e-106
SBP12009.1	N/A	2.92e-105
JAR82907.1	N/A	5.75e-104
JAO51209.1	N/A	2.56e-102
JAR60860.1	N/A	3.91e-99
SBP21394.1	N/A	1.39e-89
JAR72590.1	N/A	4.10e-89
SBP02967.1	N/A	5.50e-89
JAQ69592.1	N/A	1.32e-88
JAR48421.1	N/A	3.70e-88
JAR68856.1	N/A	6.35e-88
JAR81055.1	N/A	7.10e-88
JAR48423.1	N/A	5.08e-87
SBQ98945.1	N/A	1.66e-86
JAR48426.1	N/A	2.75e-85
JAR53933.1	N/A	8.95e-85
JAR48422.1	N/A	1.88e-84
JAR81056.1	N/A	3.54e-84
SBP42303.1	N/A	8.86e-84
SBQ61256.1	N/A	4.59e-83
SBP62961.1	N/A	1.70e-81
SBS14998.1	N/A	1.62e-80
SBQ72852.1	N/A	2.39e-74
JAR84058.1	N/A	1.30e-72
SBP58898.1	N/A	2.10e-72
JAR75706.1	N/A	4.76e-72
JAR48425.1	N/A	3.64e-71
JAO40529.1	N/A	1.49e-67
JAO40530.1	N/A	3.77e-67
JAQ72589.1	N/A	5.50e-67
JAQ87936.1	N/A	9.62e-67
JAQ49601.1	N/A	2.79e-62
JAQ41277.1	N/A	2.29e-54
SBP08352.1	N/A	1.12e-52
AFP03346.1	N/A	2.49e-51
JAQ47206.1	N/A	4.26e-51
JAR74781.1	N/A	1.95e-49
SBP02319.1	N/A	3.99e-49
SBQ63459.1	N/A	5.02e-48
SBP57860.1	N/A	6.54e-48
MBY30570.1	N/A	1.45e-47
SBS44971.1	N/A	1.37e-46
MBW16784.1	N/A	1.91e-46
SBR72480.1	N/A	2.04e-46
SBR45648.1	N/A	3.09e-46
JAQ25965.1	N/A	1.70e-45
JAO05463.1	N/A	3.47e-45
SBQ85946.1	N/A	5.11e-45
JAR17197.1	N/A	5.58e-45
MBY78844.1	N/A	5.65e-45
SBP09586.1	N/A	6.85e-45
JAQ45934.1	N/A	1.28e-44
JAQ89326.1	N/A	1.51e-44
SBP48703.1	N/A	1.63e-44
HDA47995.1	N/A	2.10e-44
SBP43195.1	N/A	2.50e-44
SBR55865.1	N/A	3.06e-44
JAC15687.1	N/A	3.43e-44
JAG63746.1	N/A	4.32e-44
HCZ76028.1	N/A	1.85e-42
AFP08959.1	N/A	3.37e-41
JAR66174.1	N/A	9.87e-41
AFP12982.1	N/A	1.06e-40
JAO94805.1	N/A	1.85e-40
SBS57368.1	N/A	6.30e-40
JAR45428.1	N/A	6.58e-40
JAR45430.1	N/A	8.27e-40
SBR05708.1	N/A	1.46e-39
JAR45431.1	N/A	1.84e-39
JAO94804.1	N/A	1.89e-39
HDB64820.1	N/A	1.96e-39
HDB63649.1	N/A	2.47e-39
JAA92594.1	N/A	2.73e-39
HDB64817.1	N/A	2.86e-39
AFM43711.1	N/A	2.91e-39
SBP76486.1	N/A	3.16e-39
SBP54092.1	N/A	3.19e-39
HDB64816.1	N/A	3.87e-39
JAR45429.1	N/A	3.96e-39
SBR96488.1	N/A	4.22e-39
SBP19876.1	N/A	4.36e-39
HDB64301.1	N/A	4.81e-39
