CDG67423.1	N/A	3.21e-51
CDG72124.1	N/A	2.61e-25
MOS14528.1	N/A	1.04e-16
JAC15687.1	N/A	1.85e-15
MBY33097.1	N/A	2.58e-15
JAM68504.1	N/A	2.69e-15
JAN51780.1	N/A	3.19e-15
JAN75210.1	N/A	4.69e-15
JAN47732.1	N/A	4.78e-15
JAM94099.1	N/A	5.15e-15
SBP08352.1	N/A	1.76e-13
JAR74781.1	N/A	2.44e-13
JAQ57895.1	N/A	2.70e-13
JAQ68656.1	N/A	4.85e-13
JAQ59849.1	N/A	5.99e-13
JAR69803.1	N/A	6.01e-13
JAR19745.1	N/A	6.59e-13
JAQ25965.1	N/A	7.48e-13
JAQ89326.1	N/A	1.16e-12
SBP58898.1	N/A	1.16e-12
JAR19746.1	N/A	1.56e-12
SBP56639.1	N/A	1.74e-12
JAR84058.1	N/A	2.06e-12
SBS44971.1	N/A	2.36e-12
SBP57860.1	N/A	2.36e-12
SBP02319.1	N/A	2.37e-12
SBP09586.1	N/A	2.59e-12
SBQ63459.1	N/A	3.22e-12
SBQ85946.1	N/A	3.50e-12
SBR45648.1	N/A	4.02e-12
SBR55865.1	N/A	5.20e-12
SBQ82257.1	N/A	5.78e-12
JAR28520.1	N/A	5.79e-12
MBY30570.1	N/A	7.50e-12
JAR75706.1	N/A	7.88e-12
JAS20512.1	N/A	1.04e-11
JAB01301.1	N/A	1.10e-11
SBR72480.1	N/A	1.11e-11
SBP48703.1	N/A	1.15e-11
MBW70498.1	N/A	1.33e-11
JAR50433.1	N/A	1.39e-11
SBP78340.1	N/A	2.01e-11
JAL58138.1	N/A	2.17e-11
JAM19527.1	N/A	2.96e-11
JAJ68173.1	N/A	3.24e-11
JAK80944.1	N/A	3.74e-11
JAR34304.1	N/A	3.81e-11
JAN55116.1	N/A	4.01e-11
AFP03346.1	N/A	4.06e-11
MBY78844.1	N/A	4.62e-11
MBW16784.1	N/A	5.33e-11
JAM65504.1	N/A	5.59e-11
JAN78261.1	N/A	5.93e-11
JAS20427.1	N/A	9.37e-11
JAR66174.1	N/A	1.07e-10
SBR48819.1	N/A	1.08e-10
JAR72899.1	N/A	1.20e-10
JAQ49601.1	N/A	1.21e-10
JAI57196.1	N/A	1.46e-10
MBW55671.1	N/A	1.67e-10
SBS43728.1	N/A	1.74e-10
MBW21003.1	N/A	1.82e-10
SBP19876.1	N/A	1.92e-10
MBY06813.1	N/A	2.04e-10
SBP54092.1	N/A	2.09e-10
SBP48421.1	N/A	2.17e-10
SBP76486.1	N/A	2.36e-10
JAR72590.1	N/A	2.41e-10
SBS48935.1	N/A	2.62e-10
SBS42614.1	N/A	2.65e-10
MBW55670.1	N/A	2.73e-10
SBP81901.1	N/A	2.89e-10
SBR05708.1	N/A	3.06e-10
JAA99658.1	N/A	3.11e-10
SBP39322.1	N/A	3.19e-10
JAA98494.1	N/A	3.39e-10
MBW55669.1	N/A	3.40e-10
MBW68602.1	N/A	3.75e-10
SBQ56083.1	N/A	4.21e-10
MBW33959.1	N/A	4.73e-10
JAB00544.1	N/A	4.99e-10
MBW21010.1	N/A	5.69e-10
JAR48423.1	N/A	6.41e-10
JAQ69592.1	N/A	6.57e-10
SBP59874.1	N/A	7.59e-10
MOS16298.1	N/A	1.17e-09
JAR48421.1	N/A	1.18e-09
SBS05216.1	N/A	1.20e-09
SBR96488.1	N/A	1.25e-09
SBR43870.1	N/A	1.36e-09
MBW33964.1	N/A	1.58e-09
MBW34161.1	N/A	1.63e-09
JAQ41277.1	N/A	1.67e-09
HCZ76028.1	N/A	1.99e-09
JAG50721.1	N/A	2.18e-09
JAR81055.1	N/A	2.38e-09
JAG40793.1	N/A	2.43e-09
JAG40794.1	N/A	2.67e-09
JAG75061.1	N/A	3.23e-09
JAT39539.1	N/A	3.27e-09
HDA47995.1	N/A	3.30e-09
JAG63746.1	N/A	3.93e-09
JAI59574.1	N/A	4.46e-09
SBS49666.1	N/A	4.64e-09
LAB67474.1	N/A	4.86e-09
JAR48426.1	N/A	5.23e-09
SBP02967.1	N/A	5.75e-09
JAQ99853.1	N/A	6.41e-09
MOS16714.1	N/A	7.14e-09
JAB57387.1	N/A	8.40e-09
SBQ51727.1	N/A	9.09e-09
JAI59576.1	N/A	1.02e-08
JAJ62862.1	N/A	1.27e-08
LAA07962.1	N/A	1.47e-08
AFP61493.1	N/A	1.65e-08
AFP60345.1	N/A	1.75e-08
SBS47974.1	N/A	1.90e-08
JAA08345.1	N/A	2.32e-08
AFE71204.1	N/A	2.36e-08
JAQ51415.1	N/A	2.36e-08
MOS19879.1	N/A	2.41e-08
JAL62785.1	N/A	2.52e-08
MBW14918.1	N/A	2.81e-08
JAR75737.1	N/A	2.95e-08
JAC00790.1	N/A	3.09e-08
AFM75825.1	N/A	3.50e-08
ADD20084.1	N/A	3.57e-08
JAV31037.1	N/A	3.67e-08
JAI27574.1	N/A	3.68e-08
JAM40627.1	N/A	4.08e-08
AFP08959.1	N/A	4.19e-08
JAC44122.1	N/A	4.33e-08
SBQ98945.1	N/A	4.80e-08
SBR41930.1	N/A	4.82e-08
JAS52135.1	N/A	4.84e-08
JAV30906.1	N/A	4.97e-08
AFP07039.1	N/A	7.17e-08
JAV30594.1	N/A	7.24e-08
JAV30907.1	N/A	7.86e-08
JAV31036.1	N/A	9.05e-08
JAB24935.1	N/A	9.34e-08
JAR81056.1	N/A	1.02e-07
JAV30905.1	N/A	1.17e-07
LAA07964.1	N/A	1.23e-07
JAJ53571.1	N/A	1.34e-07
JAR53933.1	N/A	1.68e-07
AFM43711.1	N/A	1.71e-07
JAB57557.1	N/A	1.89e-07
JAR78542.1	N/A	2.03e-07
JAR82907.1	N/A	2.09e-07
JAM81442.1	N/A	2.31e-07
JAN04838.1	N/A	2.47e-07
JAM10069.1	N/A	2.53e-07
JAC06024.1	N/A	2.56e-07
JAN56157.1	N/A	3.16e-07
AFP59838.1	N/A	3.35e-07
SBP42303.1	N/A	3.36e-07
JAD07330.1	N/A	3.51e-07
JAD01743.1	N/A	3.61e-07
SBP74534.1	N/A	4.02e-07
JAL02807.1	N/A	4.06e-07
JAD12545.1	N/A	4.16e-07
AFP10374.1	N/A	4.23e-07
JAN15954.1	N/A	4.24e-07
JAK34383.1	N/A	4.27e-07
JAP97579.1	N/A	4.39e-07
JAK33232.1	N/A	4.39e-07
JAN58431.1	N/A	4.45e-07
JAJ36205.1	N/A	4.52e-07
SBP11492.1	N/A	4.57e-07
SBR72280.1	N/A	4.81e-07
MBY26703.1	N/A	5.07e-07
JAN04839.1	N/A	5.23e-07
JAI43425.1	N/A	5.28e-07
JAL00943.1	N/A	5.50e-07
JAQ16510.1	N/A	6.11e-07
JAJ19711.1	N/A	6.33e-07
SBP49411.1	N/A	6.51e-07
JAM56146.1	N/A	6.58e-07
JAM45598.1	N/A	7.17e-07
JAK59004.1	N/A	7.22e-07
JAC58189.1	N/A	7.37e-07
JAM38155.1	N/A	7.56e-07
JAN52670.1	N/A	7.60e-07
JAL99113.1	N/A	7.62e-07
JAC03980.1	N/A	7.66e-07
MOS18872.1	N/A	7.70e-07
JAL99112.1	N/A	8.22e-07
JAK29918.1	N/A	9.16e-07
JAN80010.1	N/A	9.58e-07
JAI27933.1	N/A	9.78e-07
JAL52168.1	N/A	9.99e-07
JAM06507.1	N/A	1.01e-06
JAK72910.1	N/A	1.01e-06
JAM57600.1	N/A	1.06e-06
JAR85840.1	N/A	1.08e-06
JAO99223.1	N/A	1.13e-06
JAJ39308.1	N/A	1.17e-06
JAL77653.1	N/A	1.23e-06
JAI30384.1	N/A	1.26e-06
JAJ10861.1	N/A	1.30e-06
JAI86207.1	N/A	1.31e-06
JAR75773.1	N/A	1.31e-06
JAO99224.1	N/A	1.33e-06
JAN42807.1	N/A	1.33e-06
JAL74871.1	N/A	1.43e-06
JAM02016.1	N/A	1.52e-06
JAL15934.1	N/A	1.77e-06
JAN50805.1	N/A	1.80e-06
JAJ08463.1	N/A	1.90e-06
JAJ73703.1	N/A	1.90e-06
JAM22114.1	N/A	1.91e-06
JAK35970.1	N/A	1.98e-06
JAL29547.1	N/A	2.00e-06
HDB63583.1	N/A	2.01e-06
JAJ70154.1	N/A	2.01e-06
JAL93857.1	N/A	2.06e-06
JAN30481.1	N/A	2.07e-06
JAK94546.1	N/A	2.08e-06
JAK40073.1	N/A	2.09e-06
JAN21733.1	N/A	2.10e-06
JAK40072.1	N/A	2.14e-06
JAM83149.1	N/A	2.20e-06
JAJ37954.1	N/A	2.20e-06
JAK19235.1	N/A	2.20e-06
HDB64821.1	N/A	2.21e-06
HDB64816.1	N/A	2.22e-06
MBY75083.1	N/A	2.24e-06
JAJ19710.1	N/A	2.25e-06
HDB63589.1	N/A	2.30e-06
JAJ12764.1	N/A	2.32e-06
JAG75321.1	N/A	2.32e-06
JAK79099.1	N/A	2.37e-06
HDA49190.1	N/A	2.39e-06
JAK27463.1	N/A	2.43e-06
SBR90915.1	N/A	2.44e-06
JAK30270.1	N/A	2.45e-06
JAN71070.1	N/A	2.46e-06
HDB64822.1	N/A	2.48e-06
JAL41176.1	N/A	2.50e-06
JAN18938.1	N/A	2.53e-06
HDC70918.1	N/A	2.54e-06
HDB64817.1	N/A	2.54e-06
SBR29851.1	N/A	2.60e-06
JAN56155.1	N/A	2.64e-06
JAL74713.1	N/A	2.76e-06
JAN72268.1	N/A	2.78e-06
JAL22751.1	N/A	2.78e-06
JAK25109.1	N/A	2.85e-06
JAK79097.1	N/A	2.87e-06
HDB64819.1	N/A	2.90e-06
JAA92594.1	N/A	2.94e-06
JAO58407.1	N/A	2.95e-06
JAK96953.1	N/A	2.98e-06
JAK30271.1	N/A	3.03e-06
HDB64824.1	N/A	3.07e-06
JAQ17510.1	N/A	3.14e-06
JAM53755.1	N/A	3.14e-06
HDB64818.1	N/A	3.18e-06
JAK80040.1	N/A	3.23e-06
JAL96456.1	N/A	3.24e-06
HDB64823.1	N/A	3.34e-06
HDB64825.1	N/A	3.47e-06
JAJ53378.1	N/A	3.48e-06
JAL96502.1	N/A	3.60e-06
HDB64815.1	N/A	3.60e-06
HDB64814.1	N/A	3.64e-06
JAL30538.1	N/A	3.67e-06
JAL70159.1	N/A	3.73e-06
HDC64718.1	N/A	3.89e-06
JAM60905.1	N/A	3.91e-06
HDB64820.1	N/A	4.00e-06
MBY13025.1	N/A	4.03e-06
HDC64710.1	N/A	4.12e-06
SBP36176.1	N/A	4.24e-06
JAJ18792.1	N/A	4.25e-06
JAN93241.1	N/A	4.25e-06
JAL38853.1	N/A	4.32e-06
JAN64792.1	N/A	4.33e-06
JAL84908.1	N/A	4.35e-06
JAK36258.1	N/A	4.58e-06
HDB63584.1	N/A	4.58e-06
HDC64714.1	N/A	4.62e-06
HDB63585.1	N/A	4.66e-06
JAM29400.1	N/A	4.68e-06
HDB64714.1	N/A	4.88e-06
JAM22053.1	N/A	4.88e-06
JAN36181.1	N/A	4.90e-06
CDW39655.1	N/A	4.95e-06
SBP28903.1	N/A	5.00e-06
HDB63643.1	N/A	5.03e-06
JAC00327.1	N/A	5.13e-06
JAL27408.1	N/A	5.16e-06
HDB63590.1	N/A	5.20e-06
HDB63625.1	N/A	5.24e-06
JAK19572.1	N/A	5.29e-06
HDC65289.1	N/A	5.30e-06
HDC63816.1	N/A	5.35e-06
HDB63624.1	N/A	5.35e-06
JAN53204.1	N/A	5.39e-06
HDB63642.1	N/A	5.42e-06
HDC64720.1	N/A	5.46e-06
HDB63591.1	N/A	5.53e-06
JAL84907.1	N/A	5.54e-06
HDC63815.1	N/A	5.57e-06
JAK96952.1	N/A	5.64e-06
HDC65078.1	N/A	5.69e-06
JAL02903.1	N/A	5.74e-06
JAJ29329.1	N/A	5.74e-06
HDC64711.1	N/A	5.75e-06
HDB66374.1	N/A	5.78e-06
JAM48597.1	N/A	5.78e-06
HDC64712.1	N/A	5.95e-06
HDC64719.1	N/A	5.99e-06
JAL57183.1	N/A	6.04e-06
HDB66370.1	N/A	6.06e-06
HDB66372.1	N/A	6.07e-06
HDB63634.1	N/A	6.09e-06
HDC64713.1	N/A	6.14e-06
HDB62761.1	N/A	6.14e-06
HDB66375.1	N/A	6.16e-06
HDB63623.1	N/A	6.20e-06
HDC63813.1	N/A	6.21e-06
JAN51006.1	N/A	6.22e-06
HDB63641.1	N/A	6.23e-06
HDB66371.1	N/A	6.34e-06
HDB62777.1	N/A	6.34e-06
HDC64716.1	N/A	6.37e-06
HDC65068.1	N/A	6.40e-06
JAJ52774.1	N/A	6.40e-06
HDC64721.1	N/A	6.40e-06
JAR48422.1	N/A	6.42e-06
HDC65077.1	N/A	6.46e-06
JAJ11706.1	N/A	6.52e-06
HDB68731.1	N/A	6.56e-06
HDC65287.1	N/A	6.59e-06
HDB63633.1	N/A	6.62e-06
JAR70852.1	N/A	6.64e-06
JAN56461.1	N/A	6.67e-06
HDB66376.1	N/A	6.92e-06
HDB66377.1	N/A	6.92e-06
HDC64717.1	N/A	7.00e-06
HDB63632.1	N/A	7.07e-06
HDB62769.1	N/A	7.07e-06
HDB64303.1	N/A	7.08e-06
JAM83545.1	N/A	7.09e-06
HDA51800.1	N/A	7.11e-06
HDB66379.1	N/A	7.11e-06
JAJ07314.1	N/A	7.24e-06
HDB64299.1	N/A	7.24e-06
JAC51040.1	N/A	7.38e-06
HDB73223.1	N/A	7.43e-06
JAM02013.1	N/A	7.51e-06
JAJ56956.1	N/A	7.66e-06
HDB66378.1	N/A	7.67e-06
HDC62836.1	N/A	7.75e-06
HDC65080.1	N/A	7.77e-06
HDB61414.1	N/A	7.82e-06
HDB61407.1	N/A	7.86e-06
HDC65079.1	N/A	7.93e-06
HDB62756.1	N/A	8.04e-06
HDB63645.1	N/A	8.06e-06
JAL15935.1	N/A	8.07e-06
HDB63627.1	N/A	8.09e-06
HDC62834.1	N/A	8.26e-06
JAI68769.1	N/A	8.26e-06
HDB61418.1	N/A	8.33e-06
JAL31281.1	N/A	8.34e-06
HDB62758.1	N/A	8.39e-06
HDB63626.1	N/A	8.41e-06
HDC62837.1	N/A	8.43e-06
HDB62774.1	N/A	8.43e-06
HDB62762.1	N/A	8.49e-06
JAN18937.1	N/A	8.52e-06
HDB62778.1	N/A	8.53e-06
HDB61416.1	N/A	8.58e-06
NBJ61860.1	N/A	8.64e-06
JAL43186.1	N/A	8.65e-06
JAK22764.1	N/A	8.72e-06
HDB63644.1	N/A	8.76e-06
HDB62772.1	N/A	8.76e-06
HDB61409.1	N/A	8.86e-06
JAJ48301.1	N/A	8.88e-06
HDC63809.1	N/A	9.00e-06
HDB61411.1	N/A	9.08e-06
HDB67716.1	N/A	9.13e-06
JAJ48300.1	N/A	9.21e-06
HDB62760.1	N/A	9.31e-06
HDC63811.1	N/A	9.33e-06
JAK79098.1	N/A	9.38e-06
HDB61413.1	N/A	9.44e-06
HDB64295.1	N/A	9.48e-06
HDC62840.1	N/A	9.50e-06
HDB63628.1	N/A	9.57e-06
JAK85440.1	N/A	9.58e-06
HDB63646.1	N/A	9.70e-06
HDB62764.1	N/A	9.76e-06
HDB62776.1	N/A	9.79e-06
HDB63636.1	N/A	9.83e-06
HDB62766.1	N/A	9.92e-06
HDB62770.1	N/A	9.94e-06
HDC63810.1	N/A	9.96e-06
HDB63635.1	N/A	1.00e-05
HDB68732.1	N/A	1.01e-05
HDB64305.1	N/A	1.01e-05
JAL42199.1	N/A	1.02e-05
HDB62768.1	N/A	1.02e-05
HDB64294.1	N/A	1.03e-05
HDC62838.1	N/A	1.03e-05
HDB63649.1	N/A	1.03e-05
HDB64301.1	N/A	1.03e-05
JAL33088.1	N/A	1.04e-05
HDB63631.1	N/A	1.04e-05
JAN18934.1	N/A	1.08e-05
HDB63637.1	N/A	1.08e-05
HDC63812.1	N/A	1.08e-05
JAM77958.1	N/A	1.09e-05
JAO38469.1	N/A	1.10e-05
JAK36832.1	N/A	1.10e-05
JAL82961.1	N/A	1.11e-05
JAK22765.1	N/A	1.14e-05
HDB63640.1	N/A	1.15e-05
HDB69895.1	N/A	1.17e-05
JAM02014.1	N/A	1.20e-05
JAM78405.1	N/A	1.22e-05
JAJ64852.1	N/A	1.23e-05
HDB67715.1	N/A	1.23e-05
JAJ89570.1	N/A	1.24e-05
JAJ52702.1	N/A	1.24e-05
JAL12207.1	N/A	1.24e-05
HDB66373.1	N/A	1.26e-05
HCZ86391.1	N/A	1.27e-05
HDB65251.1	N/A	1.27e-05
JAL25653.1	N/A	1.29e-05
JAL15930.1	N/A	1.31e-05
JAM80162.1	N/A	1.32e-05
JAM22054.1	N/A	1.33e-05
HDC62835.1	N/A	1.35e-05
JAL29548.1	N/A	1.37e-05
HDB67717.1	N/A	1.37e-05
JAV99628.1	N/A	1.39e-05
HDC62839.1	N/A	1.39e-05
JAJ49159.1	N/A	1.41e-05
JAM43306.1	N/A	1.42e-05
JAJ70351.1	N/A	1.42e-05
JAJ08459.1	N/A	1.44e-05
JAJ52759.1	N/A	1.45e-05
JAL96758.1	N/A	1.45e-05
HDB67719.1	N/A	1.46e-05
HDB67720.1	N/A	1.47e-05
JAM43305.1	N/A	1.50e-05
JAL82809.1	N/A	1.51e-05
JAL84715.1	N/A	1.52e-05
